-1417, 821, 1998
-1066, 1606, 1992
-989, 1306, 1499
-501, 762, 984
-396, 324, 717
-391, 531, 654
-104, 614, 388
-104, 614, 388
276, 395, -87
494, 103, -589
477, -41, -465
474, 41, -363
426, 118, -230
396, 164, -252
396, 164, -252
289, 276, -229
175, 391, -239
124, 509, -319
67, 562, -301
-2, 583, -224
-95, 574, -194
-95, 574, -194
-236, 618, -46
-336, 689, 50
-435, 645, 396
-631, 230, 995
-758, -280, 1709
-753, -628, 1998
-594, -823, 1998
-390, -1167, 1998
-134, -1483, 1995
28, -1348, 1998
102, -1382, 1998
158, -1333, 1998
113, -1313, 1865
51, -1128, 1517
51, -1128, 1517
7, -731, 1318
33, -450, 1090
69, -386, 790
125, -426, 519
137, -308, 376
150, -154, 146
150, -154, 146
177, -60, -39
237, -19, -175
241, 5, -171
200, 42, -236
131, 59, -273
131, 59, -273
64, 58, -295
11, 88, -299
-76, 86, -340
-259, -27, -481
-259, -27, -481
-413, -135, -603
-502, -370, -664
-509, -736, -250
-534, -1313, 481
-595, -1981, 1672
-702, -1998, 1998
-643, -1998, 1998
-763, -1537, 1998
-1106, -584, 1998
-1118, -87, 1998
-1058, 223, 1998
-1018, 911, 1998
-963, 1926, 1728
-1056, 1443, 1476
-525, 699, 611
-447, 306, 617
-318, 396, 234
-163, 468, 2
101, 408, -474
253, 200, -641
327, 56, -545
327, 56, -545
342, 76, -363
366, -5, -416
335, -60, -311
312, 110, -169
312, 110, -169
274, 310, -161
225, 431, -184
184, 420, -151
110, 395, 94
14, 466, 333
14, 466, 333
-58, 506, 404
-57, 421, 674
-128, 267, 1207
-278, 132, 1713
-275, 112, 1993
-177, 67, 1998
-122, 0, 1998
-122, 0, 1998
-82, -146, 1961
29, -657, 1996
76, -927, 1998
-9, -979, 1998
-145, -857, 1998
-210, -697, 1996
-165, -674, 1644
-79, -675, 1157
-10, -648, 974
-10, -648, 974
-56, -475, 928
15, -351, 591
157, -331, 312
242, -233, 99
282, -153, -55
282, -153, -55
316, -90, -172
322, -55, -257
291, -97, -310
237, -117, -240
137, -75, -193
30, 0, -223
30, 0, -223
