-882, 1015, 1221
-705, 1354, 810
-456, 1387, 411
-288, 1335, 145
-537, 1054, 257
-542, 897, 300
-389, 901, 226
-238, 797, 262
-137, 601, 73
-137, 601, 73
-143, 555, 17
-244, 534, -2
-358, 510, 56
-529, 366, 55
-529, 366, 55
-650, 236, -180
-647, 33, -520
-665, -744, -889
-659, -1581, -437
-665, -1960, 955
-314, -1998, 1979
-131, -1993, 1998
-177, -1607, 1998
-500, -1101, 1998
-632, -709, 1998
-812, -130, 1832
-974, 765, 1828
-1103, 1136, 1400
-925, 1244, 679
-556, 1461, 545
-302, 1226, 482
-242, 848, 549
-307, 656, 534
-239, 715, 336
-239, 715, 336
-5, 758, 238
120, 656, 246
125, 665, 323
33, 671, 368
33, 671, 368
-84, 692, 421
-136, 698, 349
-191, 781, 295
-323, 824, 197
-540, 838, 56
-540, 838, 56
-748, 524, -289
-739, -208, -796
-643, -1729, -929
-440, -1998, 278
-313, -1998, 1915
-90, -1998, 1998
-156, -1882, 1998
-289, -1171, 1998
-435, -535, 1990
-648, 129, 1613
-849, 732, 1486
-999, 1411, 1479
-781, 1740, 1103
-492, 1516, 818
-241, 1245, 753
-250, 970, 559
-350, 654, 555
-171, 678, 312
-171, 678, 312
91, 701, 139
203, 543, 112
111, 503, 216
-7, 606, 522
-7, 606, 522
-50, 741, 635
-102, 721, 540
-323, 688, 404
-607, 790, 226
-959, 962, 195
-959, 962, 195
-1047, 1021, 76
-907, 361, -446
-704, -1186, -662
-460, -1998, -312
-167, -1998, 1501
320, -1998, 1998
444, -1998, 1998
297, -1834, 1998
-45, -1068, 1998
-692, -298, 1998
-1238, 797, 1998
-1198, 1746, 1809
-1041, 1866, 1401
-939, 1650, 1139
-806, 1272, 854
-657, 1000, 572
-416, 806, 570
-61, 780, 436
182, 686, 181
238, 617, 58
238, 617, 58
76, 594, 255
-71, 705, 369
-148, 825, 409
-148, 825, 409
-139, 857, 397
-289, 707, 370
-504, 545, 280
-637, 536, 100
-621, 250, -188
-529, -167, -395
-471, -1172, -485
-224, -1980, -274
-147, -1998, 1020
-123, -1998, 1998
71, -1959, 1998
-56, -1535, 1998
-498, -818, 1998
-745, 242, 1876
-1109, 1060, 1722
-1042, 1713, 1884
-846, 1761, 1495
-697, 1213, 1017
-510, 1060, 766
-359, 995, 672
-359, 995, 672
-107, 704, 666
59, 526, 528
127, 330, 320
138, 459, 351
67, 579, 431
67, 579, 431
18, 613, 524
-29, 546, 539
-47, 491, 496
-47, 491, 496
-119, 497, 534
-218, 549, 567
-396, 608, 521
-492, 675, 389
-516, 633, 119
-530, 273, -198
-520, -434, -474
-520, -434, -474
-366, -1290, -669
-126, -1637, -266
136, -1998, 1710
136, -1998, 1710
249, -1998, 1998
-30, -1693, 1998
-577, -900, 1998
-1090, -167, 1998
-1203, 724, 1983
-1145, 1387, 1768
-1001, 1747, 1558
-1014, 1512, 1286
-823, 1106, 820
-634, 900, 432
-337, 664, 490
-150, 621, 423
-107, 581, 275
-183, 601, 165
-177, 689, 127
-138, 716, 63
-138, 716, 63
-83, 675, 81
-178, 492, 150
-315, 353, 246
-383, 249, 175
-369, 117, 42
-369, 117, 42
-376, -143, -81
-409, -849, -259
-203, -1752, -210
-55, -1900, 664
205, -1972, 1452
411, -1998, 1667
282, -1951, 1995
235, -1428, 1998
-266, -1006, 1996
-836, -501, 1998
-1225, 388, 1998
-1109, 1229, 1998
-1014, 1105, 1789
-977, 1102, 1436
-848, 1174, 995
-631, 996, 730
-456, 669, 495
-256, 491, 304
-145, 380, 231
-145, 380, 231
-10, 339, 247
29, 334, 303
43, 336, 362
4, 366, 367
4, 366, 367
-76, 418, 407
-118, 549, 444
-144, 594, 379
-177, 594, 332
-177, 594, 332
-328, 563, 298
-442, 531, 289
-447, 492, 114
-292, 201, -237
-345, -487, -424
-316, -1753, -530
-51, -1992, 336
194, -1998, 1712
455, -1998, 1998
200, -1673, 1998
-172, -1043, 1998
-552, -364, 1998
-633, 457, 1998
-715, 958, 1998
-715, 958, 1998
-736, 1088, 1750
-643, 1130, 1372
-504, 1138, 1099
-416, 950, 892
-359, 667, 720
-277, 657, 737
-260, 649, 682
-272, 629, 505
-239, 544, 334
-260, 466, 306
-260, 466, 306
-305, 388, 352
-323, 424, 367
-278, 303, 161
-206, 118, -49
-199, -41, -47
-316, -329, -39
-344, -476, 7
-344, -476, 7
-54, -846, -172
279, -1344, -50
435, -1882, 524
